customer_id,acquisition_date,acquisition_channel,customer_key,recency,frequency,monetary,segment
CUST_27906,2022-03-18,email,27895,1,11,7252.43,Champions
CUST_27907,2022-04-13,organic_search,27896,241,4,4164.49,Lost
CUST_27908,2022-01-17,social_media,27897,26,17,10176.25,Champions
CUST_27909,2022-01-26,social_media,27898,6,11,5316.19,Champions
CUST_27910,2022-01-10,paid_search,27899,15,15,9565.6,Champions
CUST_27911,2022-02-08,paid_search,27900,100,11,10095.52,Loyal
CUST_27912,2022-01-02,organic_search,27901,123,7,3392.2,Lost
CUST_27913,2022-01-06,email,27902,49,15,12126.61,Champions
CUST_27914,2022-02-02,email,27903,57,6,5801.48,At Risk
CUST_27915,2022-01-02,social_media,27904,90,11,8457.04,Loyal
CUST_27916,2022-02-07,social_media,27905,6,12,6589.24,Champions
CUST_27917,2022-04-28,organic_search,27906,196,7,3276.07,Lost
CUST_27918,2022-12-12,email,27907,168,4,2179.24,Lost
CUST_27919,2022-02-22,paid_search,27908,158,6,4205.32,Lost
CUST_27920,2022-01-14,email,27909,109,9,8951.06,Loyal
CUST_27921,2022-06-04,social_media,27910,314,5,4477.64,Lost
CUST_27922,2022-01-22,organic_search,27911,58,18,11886.47,Champions
CUST_27923,2022-01-20,email,27912,14,12,7948.63,Champions
CUST_27924,2023-02-18,referral,27913,149,5,3881.2,Lost
CUST_27925,2022-01-16,email,27914,75,5,2090.12,Lost
CUST_27926,2022-04-11,organic_search,27915,25,4,2187.71,Lost
CUST_27927,2022-03-21,paid_search,27916,37,12,8593.62,Champions
CUST_27928,2022-03-05,paid_search,27917,80,11,9586.56,Champions
CUST_27929,2022-01-30,social_media,27918,43,12,7477.09,Champions
CUST_27930,2022-06-21,organic_search,27919,1,10,7141.04,Champions
CUST_27931,2022-05-27,paid_search,27920,242,8,4793.72,At Risk
CUST_27932,2022-03-24,referral,27921,55,10,5858.27,Loyal
CUST_27933,2022-01-06,referral,27922,17,12,7598.04,Champions
CUST_27934,2022-01-22,referral,27923,29,9,10183.74,Champions
CUST_27935,2022-08-28,social_media,27924,11,9,5891.85,Loyal
CUST_27936,2022-02-07,email,27925,66,7,5062.59,At Risk
CUST_27937,2022-04-13,social_media,27926,1,8,5194.76,Loyal
CUST_27938,2022-02-11,organic_search,27927,103,7,8304.39,At Risk
CUST_27939,2022-11-10,social_media,27928,26,7,3797.56,At Risk
CUST_27940,2022-03-29,email,27929,46,6,4467.3,At Risk
CUST_27941,2022-10-10,paid_search,27930,45,6,3585.6,At Risk
CUST_27942,2022-08-11,social_media,27931,113,6,5540.87,At Risk
CUST_27943,2022-02-24,social_media,27932,5,5,4766.23,At Risk
CUST_27944,2022-01-15,email,27933,165,8,3314.58,Lost
CUST_27945,2022-04-03,social_media,27934,34,10,5815.29,Loyal
CUST_27946,2022-04-11,organic_search,27935,51,10,5787.26,Loyal
CUST_27947,2022-01-15,social_media,27936,110,6,4581.4,Lost
CUST_27948,2022-02-20,organic_search,27937,33,9,7749.77,Champions
CUST_27949,2022-01-05,paid_search,27938,174,7,4627.95,Lost
CUST_27950,2022-01-07,organic_search,27939,46,6,5709.37,At Risk
CUST_27951,2022-03-13,referral,27940,51,11,8750.31,Champions
CUST_27952,2022-02-16,referral,27941,98,9,7646.26,Loyal
CUST_27953,2022-03-31,organic_search,27942,83,9,5546.65,Loyal
CUST_27954,2022-04-21,social_media,27943,12,5,1232.18,At Risk
CUST_27955,2022-10-26,organic_search,27944,9,5,3918.84,At Risk
CUST_27956,2022-05-02,paid_search,27945,46,14,9191.84,Champions
CUST_27957,2022-05-30,organic_search,27946,11,10,8695.27,Champions
CUST_27958,2022-10-29,social_media,27947,89,8,6106.02,At Risk
CUST_27959,2022-05-15,organic_search,27948,14,2,1167.22,At Risk
CUST_27960,2022-01-17,organic_search,27949,63,8,4770.09,At Risk
CUST_27961,2022-01-10,referral,27950,144,10,6844.55,Loyal
CUST_27962,2022-01-13,organic_search,27951,37,10,7548.93,Loyal
CUST_27963,2022-02-21,email,27952,36,8,6193.91,Loyal
CUST_27964,2022-02-19,email,27953,11,8,4761.43,Loyal
CUST_27965,2022-02-01,email,27954,80,6,2862.93,Lost
CUST_27966,2022-07-20,paid_search,27955,149,5,2126.12,Lost
CUST_27967,2022-01-19,paid_search,27956,24,11,6929.72,Champions
CUST_27968,2022-08-17,social_media,27957,73,11,7611.43,Loyal
CUST_27969,2022-04-01,social_media,27958,43,10,10243.5,Champions
CUST_27970,2022-01-11,organic_search,27959,22,8,5617.15,Loyal
CUST_27971,2022-03-01,paid_search,27960,15,10,6833.91,Champions
CUST_27972,2022-01-12,paid_search,27961,51,15,9089.07,Champions
CUST_27973,2022-03-10,email,27962,47,9,7658.94,Loyal
CUST_27974,2022-02-03,paid_search,27963,131,9,3798.38,At Risk
CUST_27975,2022-03-30,email,27964,167,13,6749.61,Loyal
CUST_27976,2022-02-27,paid_search,27965,45,4,2443.17,Lost
CUST_27977,2022-02-05,social_media,27966,75,7,4783.61,At Risk
CUST_27978,2022-09-02,paid_search,27967,33,7,5001.52,At Risk
CUST_27979,2022-03-08,paid_search,27968,7,11,9339.23,Champions
CUST_27980,2022-06-16,paid_search,27969,76,7,4813.8,At Risk
CUST_27981,2022-03-13,organic_search,27970,146,7,4833.44,At Risk
CUST_27982,2022-02-15,social_media,27971,25,14,7106.63,Champions
CUST_27983,2022-01-13,email,27972,28,15,9859.15,Champions
CUST_27984,2022-03-18,organic_search,27973,70,6,2950.0,Lost
CUST_27985,2022-05-09,organic_search,27974,90,10,8178.6,Loyal
CUST_27986,2022-01-02,email,27975,8,4,2153.55,At Risk
CUST_27987,2022-07-23,organic_search,27976,15,8,4138.5,Loyal
CUST_27988,2022-01-03,paid_search,27977,41,15,11184.71,Champions
CUST_27989,2022-01-07,organic_search,27978,105,6,4337.76,Lost
CUST_27990,2022-01-12,paid_search,27979,52,12,10595.68,Champions
CUST_27991,2022-01-02,paid_search,27980,8,10,8880.75,Champions
CUST_27992,2022-04-22,organic_search,27981,147,5,6895.2,At Risk
CUST_27993,2022-02-17,email,27982,63,10,8013.92,Loyal
CUST_27994,2022-05-27,social_media,27983,39,7,7128.61,Loyal
CUST_27995,2022-10-23,paid_search,27984,30,6,7425.82,Loyal
CUST_27996,2022-03-26,email,27985,13,8,6411.58,Loyal
CUST_27997,2022-03-12,social_media,27986,30,6,3093.61,At Risk
CUST_27998,2022-06-28,organic_search,27987,231,8,7278.92,At Risk
CUST_27999,2022-05-29,email,27988,47,6,3318.8,At Risk
CUST_28000,2022-02-02,email,27989,32,11,9062.35,Champions
CUST_28001,2022-01-22,email,27990,112,10,5859.31,At Risk
CUST_28002,2022-03-20,social_media,27991,131,11,8704.28,Loyal
CUST_28003,2022-01-27,social_media,27992,26,9,8621.69,Champions
CUST_28004,2022-02-02,social_media,27993,123,10,5858.83,At Risk
CUST_28005,2022-10-05,email,27994,127,6,5886.52,At Risk
CUST_28006,2022-01-26,paid_search,27995,253,7,2795.12,Lost
CUST_28007,2022-02-15,organic_search,27996,18,5,4601.94,At Risk
CUST_28008,2022-06-10,organic_search,27997,97,4,4194.16,Lost
CUST_28009,2022-06-27,organic_search,27998,21,10,8550.55,Champions
CUST_28010,2022-03-06,email,27999,11,10,8075.77,Champions
CUST_28011,2022-02-03,referral,28000,11,12,6872.02,Champions
CUST_28012,2022-09-17,paid_search,28001,15,6,5353.01,Loyal
CUST_28013,2022-01-11,organic_search,28002,105,11,7670.23,Loyal
CUST_28014,2022-03-22,organic_search,28003,53,8,4919.8,At Risk
CUST_28015,2022-01-06,email,28004,73,12,8037.64,Champions
CUST_28016,2022-01-09,organic_search,28005,9,13,9315.0,Champions
CUST_28017,2022-08-08,email,28006,93,7,3269.04,Lost
CUST_28018,2022-05-08,organic_search,28007,25,10,4313.71,Loyal
CUST_28019,2022-01-04,social_media,28008,241,10,7769.88,Loyal
CUST_28020,2022-01-01,organic_search,28009,8,6,3093.89,At Risk
CUST_28021,2022-03-24,organic_search,28010,81,12,8567.85,Champions
CUST_28022,2022-01-14,organic_search,28011,66,9,9918.68,Loyal
CUST_28023,2022-03-10,email,28012,5,11,7535.13,Champions
CUST_28024,2022-03-15,referral,28013,97,10,7623.65,Loyal
CUST_28025,2022-02-06,email,28014,60,10,11275.65,Loyal
CUST_28026,2022-09-02,email,28015,10,8,6597.68,Loyal
CUST_28027,2022-01-29,email,28016,64,8,5476.93,At Risk
CUST_28028,2022-02-09,paid_search,28017,47,11,9766.42,Champions
CUST_28029,2022-06-09,paid_search,28018,74,7,9259.17,Loyal
CUST_28030,2022-07-25,referral,28019,73,10,5348.33,Loyal
CUST_28031,2022-01-05,referral,28020,170,10,6419.51,At Risk
CUST_28032,2022-02-27,social_media,28021,36,11,6586.81,Champions
CUST_28033,2022-05-02,social_media,28022,101,6,3812.23,Lost
CUST_28034,2022-04-21,organic_search,28023,99,5,3982.67,Lost
CUST_28035,2022-07-18,social_media,28024,72,9,4085.21,At Risk
CUST_28036,2022-02-22,paid_search,28025,175,8,6226.22,At Risk
CUST_28037,2022-03-03,email,28026,54,14,8761.78,Champions
CUST_28038,2022-04-12,social_media,28027,119,9,5742.58,At Risk
CUST_28039,2022-03-16,email,28028,44,7,3597.09,At Risk
CUST_28040,2022-02-17,organic_search,28029,10,16,8945.83,Champions
CUST_28041,2022-05-25,email,28030,52,5,2498.36,Lost
CUST_28042,2022-01-24,organic_search,28031,2,11,8771.84,Champions
CUST_28043,2022-10-11,paid_search,28032,7,5,4721.49,At Risk
CUST_28044,2022-05-05,social_media,28033,178,4,2061.8,Lost
CUST_28045,2022-03-21,organic_search,28034,85,9,8464.11,Loyal
CUST_28046,2022-03-31,paid_search,28035,50,3,3772.5,Lost
CUST_28047,2022-07-16,organic_search,28036,39,5,4605.8,At Risk
CUST_28048,2022-05-21,paid_search,28037,39,7,3097.42,At Risk
CUST_28049,2022-08-07,paid_search,28038,17,6,3049.42,At Risk
CUST_28050,2022-12-10,email,28039,92,3,2301.58,Lost
CUST_28051,2022-03-07,paid_search,28040,39,7,4056.14,At Risk
CUST_28052,2022-02-24,paid_search,28041,11,9,4381.69,Loyal
CUST_28053,2022-01-23,organic_search,28042,218,7,5229.94,Lost
CUST_28054,2022-02-13,organic_search,28043,20,8,5334.19,Loyal
CUST_28055,2022-03-24,social_media,28044,11,12,5064.09,Champions
CUST_28056,2022-02-20,organic_search,28045,3,7,7624.85,Loyal
CUST_28057,2022-02-03,email,28046,104,7,4511.53,Lost
CUST_28058,2022-03-22,organic_search,28047,118,5,3525.62,Lost
CUST_28059,2022-04-23,paid_search,28048,95,8,5303.92,At Risk
CUST_28060,2022-04-09,organic_search,28049,306,6,5718.77,Lost
CUST_28061,2022-05-06,social_media,28050,202,6,4992.54,Lost
CUST_28062,2022-01-21,organic_search,28051,8,7,4043.49,At Risk
CUST_28063,2022-11-18,paid_search,28052,66,4,1031.33,Lost
CUST_28064,2022-03-12,paid_search,28053,38,13,11603.59,Champions
CUST_28065,2022-06-30,organic_search,28054,50,6,2437.23,Lost
CUST_28066,2022-01-21,paid_search,28055,26,6,4312.72,At Risk
CUST_28067,2022-01-16,email,28056,212,10,4596.99,At Risk
CUST_28068,2022-02-22,social_media,28057,22,12,8876.23,Champions
CUST_28069,2022-08-05,organic_search,28058,26,4,2434.25,Lost
CUST_28070,2022-03-06,paid_search,28059,62,11,5589.92,Loyal
CUST_28071,2022-03-18,organic_search,28060,19,8,4418.34,Loyal
CUST_28072,2022-02-08,paid_search,28061,12,10,6752.86,Champions
CUST_28073,2022-01-02,paid_search,28062,96,11,12984.15,Loyal
CUST_28074,2022-03-09,organic_search,28063,114,8,3532.95,At Risk
CUST_28075,2022-01-08,email,28064,152,12,4724.12,At Risk
CUST_28076,2022-03-06,email,28065,138,6,5175.32,At Risk
CUST_28077,2022-01-24,referral,28066,18,8,4381.68,Loyal
CUST_28078,2022-02-18,organic_search,28067,66,9,5793.09,Loyal
CUST_28079,2022-01-13,organic_search,28068,184,5,4282.91,Lost
CUST_28080,2022-02-27,organic_search,28069,142,7,3279.91,Lost
CUST_28081,2022-02-24,paid_search,28070,47,15,10151.32,Champions
CUST_28082,2022-09-20,referral,28071,25,9,8720.59,Champions
CUST_28083,2022-03-09,referral,28072,35,12,9451.42,Champions
CUST_28084,2022-02-01,organic_search,28073,88,6,3598.67,Lost
CUST_28085,2022-07-02,organic_search,28074,83,10,8283.0,Loyal
CUST_28086,2022-02-25,paid_search,28075,8,7,4434.39,At Risk
CUST_28087,2022-01-06,organic_search,28076,58,8,6041.63,At Risk
CUST_28088,2022-05-07,email,28077,133,7,5857.37,At Risk
CUST_28089,2022-02-24,paid_search,28078,81,10,5096.41,Loyal
CUST_28090,2022-01-14,email,28079,77,7,5622.06,At Risk
CUST_28091,2022-01-04,paid_search,28080,33,12,11564.52,Champions
CUST_28092,2022-03-03,social_media,28081,113,5,4410.51,Lost
CUST_28093,2022-01-18,social_media,28082,194,7,5865.57,Lost
CUST_28094,2022-01-04,email,28083,54,7,6279.13,At Risk
CUST_28095,2022-05-12,email,28084,39,13,8637.13,Champions
CUST_28096,2022-05-05,social_media,28085,8,12,9099.65,Champions
CUST_28097,2022-01-08,organic_search,28086,156,11,8761.88,Loyal
CUST_28098,2022-01-15,email,28087,225,8,4148.1,Lost
CUST_28099,2022-10-05,organic_search,28088,7,6,4844.81,Loyal
CUST_28100,2022-01-01,social_media,28089,157,10,5818.53,At Risk
CUST_28101,2022-07-08,paid_search,28090,153,6,1506.21,Lost
CUST_28102,2022-02-03,social_media,28091,31,8,7498.05,Loyal
CUST_28103,2022-02-08,email,28092,32,8,8389.26,Loyal
CUST_28104,2022-01-06,social_media,28093,5,4,3515.93,At Risk
CUST_28105,2022-06-02,organic_search,28094,212,4,3524.1,Lost
CUST_28106,2022-04-10,organic_search,28095,88,3,2465.44,Lost
CUST_28107,2022-02-11,email,28096,106,7,4558.34,Lost
CUST_28108,2022-02-09,social_media,28097,237,7,4516.23,Lost
CUST_28109,2022-02-16,referral,28098,65,6,2414.29,Lost
CUST_28110,2022-01-08,organic_search,28099,12,9,3662.28,Loyal
CUST_28111,2022-03-31,organic_search,28100,219,6,5174.5,Lost
CUST_28112,2022-02-20,organic_search,28101,158,5,3087.73,Lost
CUST_28113,2022-01-13,social_media,28102,47,8,4545.64,At Risk
CUST_28114,2022-02-24,organic_search,28103,12,8,6886.91,Loyal
CUST_28115,2022-01-10,social_media,28104,88,9,6193.79,Loyal
CUST_28116,2022-03-13,referral,28105,382,4,1377.42,Lost
CUST_28117,2022-05-01,paid_search,28106,335,5,1937.73,Lost
CUST_28118,2022-04-07,email,28107,18,3,1876.59,At Risk
CUST_28119,2022-04-09,referral,28108,83,9,7126.38,Loyal
CUST_28120,2022-01-04,organic_search,28109,198,3,1922.25,Lost
CUST_28121,2022-02-06,paid_search,28110,3,14,10320.94,Champions
CUST_28122,2022-01-15,social_media,28111,124,3,1156.28,Lost
CUST_28123,2022-02-03,paid_search,28112,79,10,6913.91,Loyal
CUST_28124,2022-06-16,email,28113,26,9,7547.99,Loyal
CUST_28125,2022-06-10,referral,28114,10,14,5739.98,Champions
CUST_28126,2022-12-27,email,28115,75,2,1788.82,Lost
CUST_28127,2022-10-28,organic_search,28116,173,3,837.72,Lost
CUST_28128,2022-03-13,organic_search,28117,46,8,4808.02,Loyal
CUST_28129,2022-01-15,organic_search,28118,166,6,2462.75,Lost
CUST_28130,2022-03-21,referral,28119,90,8,4664.64,At Risk
CUST_28131,2022-04-06,email,28120,73,12,4985.46,Loyal
CUST_28132,2022-02-06,paid_search,28121,175,7,4657.18,Lost
CUST_28133,2022-01-13,referral,28122,57,12,8827.32,Champions
CUST_28134,2022-05-27,organic_search,28123,16,10,8334.03,Champions
CUST_28135,2022-10-21,organic_search,28124,2,7,2617.12,At Risk
CUST_28136,2022-04-11,email,28125,188,7,3710.92,Lost
CUST_28137,2022-01-17,paid_search,28126,146,8,7101.71,At Risk
CUST_28138,2022-01-12,email,28127,24,6,7274.08,Loyal
CUST_28139,2022-04-09,referral,28128,109,6,4245.52,Lost
CUST_28140,2022-03-18,email,28129,118,7,3544.29,Lost
CUST_28141,2022-03-28,organic_search,28130,34,16,6551.62,Champions
CUST_28142,2022-02-18,paid_search,28131,39,9,7201.81,Loyal
CUST_28143,2022-05-22,organic_search,28132,83,6,2012.89,Lost
CUST_28144,2022-01-22,organic_search,28133,20,8,5483.3,Loyal
CUST_28145,2022-04-14,email,28134,155,8,3102.48,Lost
CUST_28146,2022-05-24,social_media,28135,42,6,2935.65,At Risk
CUST_28147,2022-01-28,paid_search,28136,80,8,5288.21,At Risk
CUST_28148,2022-03-12,organic_search,28137,177,11,8363.36,Loyal
CUST_28149,2022-04-14,paid_search,28138,1,10,6651.88,Champions
CUST_28150,2022-02-15,organic_search,28139,9,7,6721.45,Loyal
CUST_28151,2022-07-02,email,28140,23,8,4005.74,At Risk
CUST_28152,2022-07-03,organic_search,28141,26,6,3587.98,At Risk
CUST_28153,2022-01-01,email,28142,115,9,5644.17,At Risk
CUST_28154,2023-03-23,organic_search,28143,178,3,1641.2,Lost
CUST_28155,2022-02-20,social_media,28144,105,8,8497.36,Loyal
CUST_28156,2022-01-07,social_media,28145,13,7,3772.44,At Risk
CUST_28157,2022-04-03,organic_search,28146,42,7,5045.49,At Risk
CUST_28158,2022-01-13,organic_search,28147,39,7,3343.34,At Risk
CUST_28159,2022-01-26,organic_search,28148,67,6,2802.39,Lost
CUST_28160,2022-07-12,organic_search,28149,15,13,8826.62,Champions
CUST_28161,2022-02-24,organic_search,28150,66,10,9774.1,Loyal
CUST_28162,2022-02-20,paid_search,28151,204,5,5840.44,Lost
CUST_28163,2022-10-11,organic_search,28152,179,9,5077.65,At Risk
CUST_28164,2022-01-12,social_media,28153,11,8,6638.51,Loyal
CUST_28165,2022-02-11,social_media,28154,31,10,7063.74,Loyal
CUST_28166,2022-02-07,email,28155,204,7,5586.57,Lost
CUST_28167,2022-02-18,paid_search,28156,95,9,8624.38,Loyal
CUST_28168,2022-01-24,organic_search,28157,11,7,9329.6,Loyal
CUST_28169,2022-01-05,email,28158,106,6,3578.31,Lost
CUST_28170,2022-03-17,paid_search,28159,78,6,3452.32,At Risk
CUST_28171,2022-03-03,paid_search,28160,16,16,12204.71,Champions
CUST_28172,2022-02-08,social_media,28161,15,6,4349.78,At Risk
CUST_28173,2023-01-31,social_media,28162,1,9,4831.75,Loyal
CUST_28174,2022-01-01,organic_search,28163,77,7,4231.39,At Risk
CUST_28175,2022-04-22,paid_search,28164,13,9,6273.49,Champions
CUST_28176,2022-01-25,organic_search,28165,7,8,4028.09,Loyal
CUST_28177,2022-02-09,organic_search,28166,70,10,7387.41,Loyal
CUST_28178,2022-03-02,organic_search,28167,123,5,3061.29,Lost
CUST_28179,2022-01-11,organic_search,28168,17,6,3944.52,At Risk
CUST_28180,2022-01-22,social_media,28169,4,11,5470.9,Champions
CUST_28181,2022-01-07,paid_search,28170,29,7,5158.76,At Risk
CUST_28182,2022-11-08,paid_search,28171,44,7,5280.97,At Risk
CUST_28183,2022-01-11,social_media,28172,56,5,5888.14,At Risk
CUST_28184,2022-05-05,paid_search,28173,66,10,4820.15,Loyal
CUST_28185,2022-05-13,organic_search,28174,73,9,7351.0,Loyal
CUST_28186,2022-01-20,email,28175,40,13,8930.59,Champions
CUST_28187,2022-06-29,social_media,28176,144,8,7160.21,At Risk
CUST_28188,2022-01-18,email,28177,254,10,5134.38,At Risk
CUST_28189,2022-02-02,organic_search,28178,58,7,6371.77,At Risk
CUST_28190,2022-02-27,referral,28179,26,4,2677.98,Lost
CUST_28191,2022-03-31,paid_search,28180,21,12,8376.63,Champions
CUST_28192,2022-11-10,email,28181,4,6,3700.18,At Risk
CUST_28193,2022-01-14,social_media,28182,80,8,6169.33,Loyal
CUST_28194,2022-03-08,email,28183,151,6,4303.27,Lost
CUST_28195,2022-04-12,organic_search,28184,75,8,5884.24,At Risk
CUST_28196,2022-02-01,organic_search,28185,179,12,9918.83,Loyal
CUST_28197,2022-01-21,organic_search,28186,204,9,7620.2,At Risk
CUST_28198,2022-01-28,social_media,28187,13,11,8351.09,Champions
CUST_28199,2022-01-20,email,28188,38,6,4308.79,At Risk
CUST_28200,2022-11-17,email,28189,99,6,5371.22,At Risk
CUST_28201,2022-07-31,organic_search,28190,14,8,7038.6,Loyal
CUST_28202,2023-02-21,paid_search,28191,82,3,1726.05,Lost
CUST_28203,2022-04-01,paid_search,28192,15,12,8703.22,Champions
CUST_28204,2022-07-15,email,28193,46,5,4126.6,At Risk
CUST_28205,2022-05-31,email,28194,243,6,3187.81,Lost
CUST_28206,2022-01-08,organic_search,28195,377,7,5314.85,Lost
CUST_28207,2022-06-05,organic_search,28196,62,6,6852.19,At Risk
CUST_28208,2022-05-23,paid_search,28197,10,7,4151.47,At Risk
CUST_28209,2022-02-03,organic_search,28198,58,9,4058.17,At Risk
CUST_28210,2022-01-01,organic_search,28199,10,10,7221.72,Champions
CUST_28211,2022-01-21,organic_search,28200,129,9,6155.83,Loyal
CUST_28212,2022-01-28,email,28201,84,14,7564.22,Loyal
CUST_28213,2022-01-30,social_media,28202,132,13,12282.62,Loyal
CUST_28214,2022-01-29,social_media,28203,213,8,7466.08,At Risk
CUST_28215,2022-04-02,paid_search,28204,36,6,3079.88,At Risk
CUST_28216,2022-08-13,paid_search,28205,36,7,7002.06,Loyal
CUST_28217,2022-07-09,organic_search,28206,17,8,5448.59,Loyal
CUST_28218,2022-03-01,organic_search,28207,125,6,3573.96,Lost
CUST_28219,2022-04-04,paid_search,28208,60,10,6253.14,Loyal
CUST_28220,2022-01-24,email,28209,113,9,6742.06,Loyal
CUST_28221,2022-01-07,social_media,28210,59,10,10400.72,Loyal
CUST_28222,2022-07-25,organic_search,28211,57,4,3184.19,Lost
CUST_28223,2022-01-12,social_media,28212,154,4,3367.71,Lost
CUST_28224,2022-01-28,email,28213,169,13,9974.92,Loyal
CUST_28225,2022-07-03,referral,28214,440,3,2741.22,Lost
CUST_28226,2022-04-15,social_media,28215,394,4,3123.27,Lost
CUST_28227,2022-01-05,email,28216,183,8,4466.5,Lost
CUST_28228,2022-01-29,organic_search,28217,24,5,3377.44,Lost
CUST_28229,2022-10-03,social_media,28218,47,7,5685.93,At Risk
CUST_28230,2022-03-21,email,28219,101,8,4595.88,At Risk
CUST_28231,2022-07-02,paid_search,28220,71,8,4672.98,At Risk
CUST_28232,2022-03-04,organic_search,28221,116,7,4711.13,Lost
CUST_28233,2022-01-05,paid_search,28222,86,8,4883.98,At Risk
CUST_28234,2022-01-21,email,28223,34,12,7784.67,Champions
CUST_28235,2022-02-18,organic_search,28224,183,7,7021.72,At Risk
CUST_28236,2022-02-23,social_media,28225,75,8,6982.68,Loyal
CUST_28237,2022-10-10,organic_search,28226,40,9,6149.43,Loyal
CUST_28238,2022-01-01,organic_search,28227,297,3,2649.07,Lost
CUST_28239,2022-06-10,email,28228,128,5,3278.67,Lost
CUST_28240,2022-07-11,email,28229,81,11,4618.18,Loyal
CUST_28241,2022-01-03,organic_search,28230,55,11,5624.55,Loyal
CUST_28242,2022-03-03,social_media,28231,98,8,5359.82,At Risk
CUST_28243,2022-02-02,email,28232,33,9,8188.62,Champions
CUST_28244,2022-01-02,social_media,28233,3,8,6788.13,Loyal
CUST_28245,2022-01-01,organic_search,28234,38,15,9555.37,Champions
CUST_28246,2022-07-03,email,28235,1,8,6976.08,Loyal
CUST_28247,2022-01-31,social_media,28236,149,13,7116.33,Loyal
CUST_28248,2022-01-29,organic_search,28237,238,5,2545.07,Lost
CUST_28249,2022-03-25,paid_search,28238,187,8,4342.15,Lost
CUST_28250,2022-05-12,social_media,28239,25,8,6728.18,Loyal
CUST_28251,2022-01-26,organic_search,28240,6,16,13689.36,Champions
CUST_28252,2022-07-17,paid_search,28241,118,9,6363.25,Loyal
CUST_28253,2022-01-25,social_media,28242,191,9,8118.44,Loyal
CUST_28254,2022-04-22,email,28243,6,19,14805.15,Champions
CUST_28255,2022-01-29,paid_search,28244,105,8,5115.04,At Risk
CUST_28256,2022-02-10,referral,28245,46,11,7224.89,Champions
CUST_28257,2022-01-15,email,28246,481,7,4888.48,Lost
CUST_28258,2022-02-27,email,28247,63,7,3771.44,At Risk
CUST_28259,2022-09-01,organic_search,28248,106,7,4712.76,Lost
CUST_28260,2022-04-17,email,28249,13,12,9443.01,Champions
CUST_28261,2022-08-19,social_media,28250,17,5,667.36,At Risk
CUST_28262,2022-05-14,referral,28251,597,1,238.59,Lost
CUST_28263,2022-02-07,paid_search,28252,86,11,8875.54,Loyal
CUST_28264,2022-10-10,social_media,28253,180,4,2665.69,Lost
CUST_28265,2022-02-20,email,28254,31,11,8285.61,Champions
CUST_28266,2022-01-05,organic_search,28255,101,9,7816.44,Loyal
CUST_28267,2022-11-19,email,28256,54,7,4141.14,At Risk
CUST_28268,2022-03-18,social_media,28257,94,9,6095.07,Loyal
CUST_28269,2022-02-06,email,28258,36,9,5914.62,Loyal
CUST_28270,2022-01-14,social_media,28259,14,6,7022.41,Loyal
CUST_28271,2022-02-10,email,28260,240,7,6453.96,At Risk
CUST_28272,2022-03-31,organic_search,28261,45,8,5590.24,Loyal
CUST_28273,2022-08-28,email,28262,83,2,984.44,Lost
CUST_28274,2023-04-27,paid_search,28263,169,5,6667.66,Lost
CUST_28275,2022-07-01,email,28264,19,10,6759.28,Champions
CUST_28276,2022-06-19,organic_search,28265,97,8,5809.31,At Risk
CUST_28277,2022-02-26,organic_search,28266,101,6,1234.47,Lost
CUST_28278,2022-09-17,paid_search,28267,162,6,2846.75,Lost
CUST_28279,2022-10-19,paid_search,28268,42,6,6159.03,Loyal
CUST_28280,2022-01-28,paid_search,28269,5,8,1895.11,At Risk
CUST_28281,2022-02-21,social_media,28270,4,4,5605.2,At Risk
CUST_28282,2022-01-12,referral,28271,27,10,8292.05,Champions
CUST_28283,2022-01-05,organic_search,28272,22,5,2149.47,Lost
CUST_28284,2022-01-30,paid_search,28273,187,7,6496.65,At Risk
CUST_28285,2022-01-19,email,28274,187,8,6147.68,At Risk
CUST_28286,2022-01-28,email,28275,25,12,9820.95,Champions
CUST_28287,2022-02-09,organic_search,28276,72,5,4490.93,Lost
CUST_28288,2022-08-01,paid_search,28277,62,8,5520.18,At Risk
CUST_28289,2022-01-29,email,28278,52,12,9125.53,Champions
CUST_28290,2022-04-17,email,28279,303,6,3521.96,Lost
CUST_28291,2022-01-15,paid_search,28280,21,6,2666.36,At Risk
CUST_28292,2022-04-21,paid_search,28281,17,5,3757.12,At Risk
CUST_28293,2023-03-23,referral,28282,284,1,2003.4,Lost
CUST_28294,2022-01-23,paid_search,28283,108,7,5672.23,At Risk
CUST_28295,2022-01-13,organic_search,28284,329,9,6342.09,At Risk
CUST_28296,2022-04-28,organic_search,28285,57,7,3542.79,At Risk
CUST_28297,2022-03-11,social_media,28286,34,6,3734.69,At Risk
CUST_28298,2022-03-31,email,28287,156,11,7328.76,Loyal
CUST_28299,2022-07-01,organic_search,28288,39,10,5183.18,Loyal
CUST_28300,2022-02-07,paid_search,28289,74,6,3718.85,At Risk
CUST_28301,2022-01-18,referral,28290,40,10,5883.21,Loyal
CUST_28302,2022-02-10,social_media,28291,79,9,4698.75,At Risk
CUST_28303,2022-01-09,organic_search,28292,148,12,9863.62,Loyal
CUST_28304,2022-06-11,email,28293,323,2,2067.61,Lost
CUST_28305,2022-02-01,email,28294,55,10,7737.14,Loyal
CUST_28306,2022-01-10,organic_search,28295,19,6,3083.09,At Risk
CUST_28307,2022-01-07,paid_search,28296,84,6,4051.6,At Risk
CUST_28308,2022-06-05,email,28297,110,5,3697.84,Lost
CUST_28309,2022-05-07,paid_search,28298,69,7,2434.55,Lost
